X,Y,SportsEquipmentID,Type,ServiceStatus,Ownership,Responsibility,Maintenance,LocationCertainty,InstallationCompany,OwnerType,ContractArea,InContract,Artwork,Construction,SurfaceFinish,SurveyDate,CommissionDate,DonorName,FallHeight,NumberOfAssets,SiteName,Photo,PhotographURL,AssetLongDescription,Comment,SAPInternalReference,IDSAssetUniqueID,LastEditDate
1577012.2748,5176124.2116,109666,Tennis Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Unknown,Unknown,2025/06/01 12:00:00+00,2025/06/01 12:00:00+00,,,,PRK_1415 - Old School Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20121127/IMG_0000/IMG_0000.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20121127/IMG_0000/IMG_0000.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20121127/IMG_0000/IMG_0000.jpg,,,IE000000000010839309,,2025/07/21 14:01:19+00
1563856.9694,5179917.883,111153,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Metal,Painted,2013/02/13 00:00:00+00,2013/02/13 00:00:00+00,,,,PRK_1540 - Gloaming Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130213/IMG_0013/IMG_0013.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130213/IMG_0013/IMG_0013.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130213/IMG_0013/IMG_0013.jpg,Practice goalposts,,IE000000000010835614,,2020/05/02 12:36:57+00
1560501.7544,5178425.2017,112544,Tennis Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Unknown,None,2013/03/24 00:00:00+00,2013/03/24 00:00:00+00,,,,PRK_1575 - Hornby Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130324/IMG_0003407/IMG_0003407.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130324/IMG_0003407/IMG_0003407.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130324/IMG_0003407/IMG_0003407.jpg,Tennis net ENE of centre of park,,IE000000000010836367,,2020/05/02 12:36:57+00
1560505.9081,5178396.9102,112545,Tennis Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Unknown,None,2013/03/24 00:00:00+00,2013/03/24 00:00:00+00,,,,PRK_1575 - Hornby Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130324/IMG_0003402/IMG_0003402.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130324/IMG_0003402/IMG_0003402.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130324/IMG_0003402/IMG_0003402.jpg,Tennis net E of centre of park,,IE000000000010836368,,2020/05/02 12:36:57+00
1560520.0756,5178403.9942,112546,Tennis Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Unknown,None,2013/03/24 00:00:00+00,2013/03/24 00:00:00+00,,,,PRK_1575 - Hornby Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130324/IMG_0003403/IMG_0003403.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130324/IMG_0003403/IMG_0003403.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130324/IMG_0003403/IMG_0003403.jpg,Tennis net E of centre of park crt 2,,IE000000000010836369,,2020/05/02 12:36:57+00
1560533.8432,5178411.0812,112547,Tennis Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Unknown,None,2013/03/24 00:00:00+00,2013/03/24 00:00:00+00,,,,PRK_1575 - Hornby Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130324/IMG_0003404/IMG_0003404.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130324/IMG_0003404/IMG_0003404.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130324/IMG_0003404/IMG_0003404.jpg,Tennis net E of centre of park crt 3,,IE000000000010836370,,2020/05/02 12:36:57+00
1574998.9006,5183167.3154,112548,Tennis Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Powder Coated,2013/02/04 00:00:00+00,2013/02/04 00:00:00+00,,,,PRK_1283 - Avondale Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130204/IMG_0012/IMG_0012.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130204/IMG_0012/IMG_0012.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130204/IMG_0012/IMG_0012.jpg,Tennis net NNW of centre of park,,IE000000000010836371,,2020/05/02 12:36:57+00
1561723.7818,5180620.0223,112549,Volleyball Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Unknown,None,2013/03/21 00:00:00+00,2013/03/21 00:00:00+00,,,,PRK_1542 - Broomfield Common,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130321/IMG_0002366/IMG_0002366.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130321/IMG_0002366/IMG_0002366.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130321/IMG_0002366/IMG_0002366.jpg,Volleyball net N of centre of park,,IE000000000010836372,,2020/05/02 12:36:57+00
1567038.994,5176605.7963,112550,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Metal,Galvanised,2013/03/18 00:00:00+00,1995/01/01 13:00:00+00,,,,PRK_1492 - Hoon Hay Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130318/IMG_0002324/IMG_0002324.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130318/IMG_0002324/IMG_0002324.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130318/IMG_0002324/IMG_0002324.jpg,Skateboard rail WNW of centre of park in skateboard park,,IE000000000010836373,,2024/09/09 13:39:02+00
1571704.5154,5177776.7244,112551,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Concrete,None,2013/03/19 00:00:00+00,2013/03/19 00:00:00+00,,,,PRK_1044 - Waltham Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130319/IMG_0000340/IMG_0000340.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130319/IMG_0000340/IMG_0000340.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130319/IMG_0000340/IMG_0000340.jpg,Skateboard rail in skateboard park,,IE000000000010836374,,2020/05/02 12:36:57+00
1571704.2017,5177771.9183,112552,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Concrete,None,2013/03/19 00:00:00+00,2013/03/19 00:00:00+00,,,,PRK_1044 - Waltham Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130319/IMG_0000341/IMG_0000341.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130319/IMG_0000341/IMG_0000341.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130319/IMG_0000341/IMG_0000341.jpg,Skateboard rail in skateboard park,,IE000000000010836375,,2020/05/02 12:36:57+00
1571700.2764,5177768.4405,112553,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Concrete,None,2013/03/19 00:00:00+00,2013/03/19 00:00:00+00,,,,PRK_1044 - Waltham Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130319/IMG_0000342/IMG_0000342.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130319/IMG_0000342/IMG_0000342.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130319/IMG_0000342/IMG_0000342.jpg,Skateboard rail in skateboard park,,IE000000000010836376,,2020/05/02 12:36:57+00
1569805.5699,5175741.2794,112554,Tennis Practise Wall,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Concrete,Painted,2013/04/29 00:00:00+00,2013/04/29 00:00:00+00,,,,PRK_1795 - Cashmere Valley Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130429/img209176/img209176.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130429/img209176/img209176.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130429/img209176/img209176.jpg,South of tennis courts,,IE000000000010836377,,2020/05/02 12:36:57+00
1567122.5914,5183904.1317,112555,Cricket Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Galvanised,2013/03/26 00:00:00+00,2013/03/26 00:00:00+00,,,,PRK_0572 - Edgar Macintosh Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130326/IMG_0039354/IMG_0039354.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130326/IMG_0039354/IMG_0039354.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130326/IMG_0039354/IMG_0039354.jpg,"Cricket practice net, Condell Ave frontage",,IE000000000010836378,,2020/05/02 12:36:57+00
1573774.2792,5186347.3435,112556,Tennis Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Painted,2012/09/24 00:00:00+00,2012/09/24 00:00:00+00,,1.2,,PRK_2956 - Limes Reserve,<table></table>,,Tennis net,,IE000000000010836379,,2020/05/02 12:36:57+00
1568722.0163,5176314.5737,113376,Tennis Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Unknown,None,2013/03/25 00:00:00+00,2013/03/25 00:00:00+00,,,,PRK_1095 - Centennial Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130325/IMG_0000416/IMG_0000416.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130325/IMG_0000416/IMG_0000416.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130325/IMG_0000416/IMG_0000416.jpg,Tennis net NNW of centre of park,,IE000000000010836929,,2020/05/02 12:36:57+00
1568735.8968,5176316.7774,113377,Tennis Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Unknown,None,2013/03/25 00:00:00+00,2013/03/25 00:00:00+00,,,,PRK_1095 - Centennial Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130325/IMG_0000417/IMG_0000417.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130325/IMG_0000417/IMG_0000417.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130325/IMG_0000417/IMG_0000417.jpg,Tennis net NNW of centre of park,,IE000000000010836930,,2020/05/02 12:36:57+00
1568739.8776,5176191.7889,113382,Volleyball Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Metal,Baked Enamel,2013/03/25 00:00:00+00,2013/03/25 00:00:00+00,,,,PRK_1095 - Centennial Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130325/IMG_0000422/IMG_0000422.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130325/IMG_0000422/IMG_0000422.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130325/IMG_0000422/IMG_0000422.jpg,Volleyball net W of centre of park,,IE000000000010836935,,2020/05/02 12:36:57+00
1573719.7532,5178285.1065,113416,Tennis Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Unknown,None,2013/03/07 00:00:00+00,2013/03/07 00:00:00+00,,,,PRK_0919 - Woolston Park,<table></table>,,Tennis net SE of centre of park,,IE000000000010836961,,2020/05/02 12:36:57+00
1577668.0385,5183032.0631,114066,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Galvanised,2013/04/28 00:00:00+00,2013/04/28 00:00:00+00,,,,PRK_2004 - Rawhiti Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130428/IMG_0002831/IMG_0002831.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130428/IMG_0002831/IMG_0002831.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130428/IMG_0002831/IMG_0002831.jpg,Basketball hoop S of centre of park opp boundary fencen,,IE000000000010837316,,2020/05/02 12:36:57+00
1577559.8766,5183305.529,114089,Volleyball Net,In Service,Private,Private,Private,Approximate XY,Unknown,Lessee,Northern Contract Area,Yes,No,Metal,Powder Coated,2013/04/30 00:00:00+00,2013/04/30 00:00:00+00,,,,PRK_2004 - Rawhiti Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130430/IMG_0003880/IMG_0003880.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130430/IMG_0003880/IMG_0003880.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130430/IMG_0003880/IMG_0003880.jpg,Volleyball net N of tennis crts,,IE000000000010837339,,2024/07/24 10:01:58+00
1577584.7916,5183255.9782,114096,Tennis Net,In Service,Private,Private,Private,Approximate XY,Unknown,Lessee,Northern Contract Area,Yes,No,Rope,None,2013/04/30 00:00:00+00,2013/04/30 00:00:00+00,,,,PRK_2004 - Rawhiti Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130430/IMG_0004893/IMG_0004893.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130430/IMG_0004893/IMG_0004893.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130430/IMG_0004893/IMG_0004893.jpg,Tennis net S of centre of park,,IE000000000010837345,,2024/07/24 10:01:58+00
1577577.5022,5183272.5805,114097,Tennis Net,In Service,Private,Private,Private,Approximate XY,Unknown,Lessee,Northern Contract Area,Yes,No,Rope,None,2013/04/30 00:00:00+00,2013/04/30 00:00:00+00,,,,PRK_2004 - Rawhiti Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130430/IMG_0004894/IMG_0004894.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130430/IMG_0004894/IMG_0004894.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130430/IMG_0004894/IMG_0004894.jpg,Tennis net S of centre of park middle crt,,IE000000000010837346,,2024/07/24 10:01:58+00
1577570.2408,5183289.3357,114098,Tennis Net,In Service,Private,Private,Private,Approximate XY,Unknown,Lessee,Northern Contract Area,Yes,No,Rope,None,2013/04/30 00:00:00+00,2013/04/30 00:00:00+00,,,,PRK_2004 - Rawhiti Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130430/IMG_0004895/IMG_0004895.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130430/IMG_0004895/IMG_0004895.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130430/IMG_0004895/IMG_0004895.jpg,Tennis net S of centre of park,,IE000000000010837347,,2024/07/24 10:01:58+00
1578473.1828,5180277.4554,114330,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2013/05/07 00:00:00+00,2013/05/07 00:00:00+00,,,,PRK_1944 - South New Brighton Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000979/IMG_0000979.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000979/IMG_0000979.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000979/IMG_0000979.jpg,Skateboard box around perimeter of skateboard area,,IE000000000010838948,,2020/05/02 12:36:57+00
1578475.383,5180273.3351,114331,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2013/05/07 00:00:00+00,2013/05/07 00:00:00+00,,,,PRK_1944 - South New Brighton Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000980/IMG_0000980.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000980/IMG_0000980.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000980/IMG_0000980.jpg,Skateboard rail in skateboard area,,IE000000000010838949,,2020/05/02 12:36:57+00
1578475.0501,5180276.077,114332,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2013/05/07 00:00:00+00,2013/05/07 00:00:00+00,,,,PRK_1944 - South New Brighton Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000981/IMG_0000981.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000981/IMG_0000981.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000981/IMG_0000981.jpg,Skateboard rail in skateboard area,,IE000000000010838950,,2020/05/02 12:36:57+00
1578474.7242,5180276.6328,114333,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2013/05/07 00:00:00+00,2013/05/07 00:00:00+00,,,,PRK_1944 - South New Brighton Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000982/IMG_0000982.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000982/IMG_0000982.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000982/IMG_0000982.jpg,Skateboard ramp in skateboard area,,IE000000000010838951,,2020/05/02 12:36:57+00
1578473.8115,5180280.6261,114334,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2013/05/07 00:00:00+00,2013/05/07 00:00:00+00,,,,PRK_1944 - South New Brighton Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000983/IMG_0000983.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000983/IMG_0000983.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000983/IMG_0000983.jpg,Skateboard rail in skateboard area,,IE000000000010838952,,2020/05/02 12:36:57+00
1578475.168,5180279.4896,114335,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2013/05/07 00:00:00+00,2013/05/07 00:00:00+00,,,,PRK_1944 - South New Brighton Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000984/IMG_0000984.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000984/IMG_0000984.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130507/IMG_0000984/IMG_0000984.jpg,Skateboard rail in skateboard area,,IE000000000010838953,,2020/05/02 12:36:57+00
1573835.2744,5179515.2816,114488,Skateboard Ramp,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2013/03/14 00:00:00+00,2000/01/01 13:00:00+00,,,,PRK_0835 - Linwood Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130314/IMG_0000237/IMG_0000237.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130314/IMG_0000237/IMG_0000237.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130314/IMG_0000237/IMG_0000237.jpg,Skateboard ramp E of centre of skateboard park,,IE000000000010839061,,2024/09/09 13:47:54+00
1573825.5784,5179511.2379,114489,Skateboard Ramp,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2013/03/14 00:00:00+00,2000/01/01 13:00:00+00,,,,PRK_0835 - Linwood Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130314/IMG_0000238/IMG_0000238.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130314/IMG_0000238/IMG_0000238.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130314/IMG_0000238/IMG_0000238.jpg,Skateboard ramp N of centre of skateboard step,,IE000000000010839062,,2024/09/09 13:47:54+00
1573821.9892,5179500.6789,114490,Skateboard Ramp,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2013/03/14 00:00:00+00,2000/01/01 13:00:00+00,,,,PRK_0835 - Linwood Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130314/IMG_0000239/IMG_0000239.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130314/IMG_0000239/IMG_0000239.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130314/IMG_0000239/IMG_0000239.jpg,Skateboard ramp W of centre of skateboard park,,IE000000000010839063,,2024/09/09 13:47:54+00
1573832.5168,5179505.0925,114491,Skateboard Ramp,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2013/03/14 00:00:00+00,2000/01/01 13:00:00+00,,,,PRK_0835 - Linwood Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130314/IMG_0000240/IMG_0000240.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130314/IMG_0000240/IMG_0000240.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20130314/IMG_0000240/IMG_0000240.jpg,Skateboard ramp S of centre of skateboard park,,IE000000000010839064,,2024/09/09 13:47:54+00
1563175.2908,5178306.3183,115167,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Eastern Contract Area,Yes,No,Metal,Galvanised,2012/12/13 00:00:00+00,2013/08/02 00:00:00+00,,2.5,,PRK_2586 - Wigram Village Green,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20121213/SAM_3051/SAM_3051.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20121213/SAM_3051/SAM_3051.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20121213/SAM_3051/SAM_3051.jpg,Hoop,,IE000000000010909299,,2020/05/02 12:36:57+00
1571327.3669,5179117.7228,120057,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021815/IMG_00021815.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021815/IMG_00021815.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021815/IMG_00021815.jpg,Skate boxes,,IE000000000011117478,,2020/05/02 12:36:57+00
1571319.9018,5179120.2115,120058,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021816/IMG_00021816.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021816/IMG_00021816.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021816/IMG_00021816.jpg,Skate boxes w/rail,,IE000000000011117479,,2020/05/02 12:36:57+00
1571321.3641,5179122.0479,120059,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2014/04/23 00:00:00+00,2014/04/23 00:00:00+00,,,,PRK_2204 - Washington Way Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021817/IMG_00021817.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021817/IMG_00021817.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20140423/IMG_00021817/IMG_00021817.jpg,Skate boxes w/rail,,IE000000000011117480,,2020/05/02 12:36:57+00
